,id,main_code,statistics_main_code,name,advisor,trustee,operate_mode_id,operate_mode,underlying_asset_type_id,underlying_asset_type,invest_style_id,invest_style,start_date,end_date
1974,8155,003027,003026,安信新价值混合C,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-19,
1975,8156,003029,003028,安信新优选混合C,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-28,
1976,8157,003031,003030,安信新目标混合C,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-09,
1977,8165,003054,003053,嘉实文体娱乐股票C,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-09-07,
1978,8168,003063,003062,银华通利灵活配置混合C,银华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-05,
1979,8180,003096,003095,中欧医疗健康混合C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-29,
1980,8184,003106,003105,光大永鑫C,光大保德信基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-19,
1981,8188,003118,003117,光大吉鑫C,光大保德信基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-19,
1982,8189,003120,003119,博时鑫源混合C,博时基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-24,
1983,8196,003143,003142,鹏华弘达C,鹏华基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-10,
1984,8197,003144,162414,华宝新机遇混合C,华宝基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-04,
1985,8204,003166,003165,鹏华弘嘉混合C,鹏华基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-19,
1986,8206,003170,003169,长盛盛辉C,长盛基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-16,
1987,8213,003191,003190,创金合信消费主题股票C,创金合信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-08-22,
1988,8226,003231,003230,创金合信医疗保健股票C,创金合信基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-08-30,
1989,8227,003233,003232,创金合信金融地产股票C,创金合信基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-08-30,
1990,8231,003242,003241,创金合信量化发现C,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-27,
1991,8251,003299,003298,嘉实物流产业股票C,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-12-29,
1992,8253,003305,003304,前海开源沪港深核心资源混合C,前海开源基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-10-17,
1993,8280,003374,003373,大成景禄灵活配置混合C,大成基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-29,
1994,8321,003494,161005,富国天惠C,富国基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-03-23,
1995,8342,003550,001017,泰达改革量化C,泰达宏利基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-02-09,
1996,8348,003562,003561,诺德成长精选C,诺德基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-02-24,
1997,8357,003587,003586,先锋精一C,先锋基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-11-18,
1998,8371,003625,003624,创金合信资源主题C,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-11-02,
1999,8390,003693,003692,大成景尚灵活配置混合C,大成基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-11-11,
2000,8445,003849,003848,中银广利混合C,中银基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-12-14,
2001,8446,003851,003850,中银锦利混合C,中银基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-12-22,
2002,8448,003858,003857,前海开源周期优选混合C,前海开源基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-25,
2003,8452,003865,002210,创金合信量化多因子股票C,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-01-06,
2004,8461,003890,003889,汇安丰泽混合C,汇安基金管理有限责任公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-13,
2005,8488,003967,003966,中银润利混合C,中银基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-12-14,
2006,8496,003985,003984,嘉实新能源新材料股票C,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-03-16,
2007,8516,004041,004040,金鹰医疗健康产业股票C,金鹰基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-08-01,
2008,8533,004092,004091,博时沪港深价值优选C,博时基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-25,
2009,8577,004221,519983,长信量化先锋混合C,长信基金管理有限责任公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-09,
2010,8580,004231,166006,中欧成长C,中欧基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-12,
2011,8581,004232,166005,中欧价值C,中欧基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-12,
2012,8582,004233,166011,中欧盛世C,中欧基金管理有限公司,广发银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-12,
2013,8583,004234,001990,中欧数据挖掘混合C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-19,
2014,8584,004235,166019,中欧价值智选C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-19,
2015,8585,004236,166009,中欧动力C,中欧基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-19,
2016,8586,004237,166002,中欧蓝筹C,中欧基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-12,
2017,8587,004241,001938,中欧时代先锋股票C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-01-19,
2018,8616,004315,004314,前海开源沪港深新硬件C,前海开源基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-03-13,
2019,8617,004317,004316,前海开源沪港深裕鑫C,前海开源基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-03-23,
2020,8633,004360,004359,创金合信量化核心混合C,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-03-27,
2021,8639,004375,004374,华泰保兴吉年丰C,华泰保兴基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-03-24,
2022,8649,004404,004403,平安股息精选沪港深C,平安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-05-17,
2023,8664,004435,004434,博时逆向投资混合C,博时基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-04-14,
2024,8670,004454,004453,前海开源盈鑫C,前海开源基金管理有限公司,中国民生银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-03-21,
2025,8680,004497,004496,前海开源多元策略混合C,前海开源基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-07-03,
2026,8681,004510,001897,九泰久盛量化先锋混合C,九泰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-05-16,
2027,8685,004522,004521,安信工业4.0混合C,安信基金管理有限责任公司,上海浦东发展银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-07-20,
2028,8701,004569,001869,招商制造业混合C,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-05-08,
2029,8720,004635,003308,中信建投睿利C,中信建投基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-05-10,
2030,8721,004636,001809,中信建投智信物联网C,中信建投基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-05-10,
2031,8734,004676,000926,中信建投睿信C,中信建投基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-05-15,
2032,8749,004725,004724,先锋聚元C,先锋基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-11-17,
2033,8750,004727,004726,先锋聚优C,先锋基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-09-15,
2034,8753,004735,004734,中欧瑾灵灵活配置混合C,中欧基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-01,
2035,8755,004740,166023,中欧瑞丰灵活配置混合(LOF)C,中欧基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-07-31,
2036,8773,004783,004212,中融量化智选混合C,中融基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-06-26,
2037,8785,004813,004812,中欧先进制造股票C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-01-19,
2038,8786,004815,004814,中欧红利优享灵活配置混合C,中欧基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-04-19,
2039,8788,004819,004818,国寿安保目标策略混合发起C,国寿安保基金管理有限公司,广发银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-10-24,
2040,8792,004834,004833,先锋聚利C,先锋基金管理有限公司,华夏银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-05-09,
2041,8795,004846,004845,南华瑞盈混合发起C,南华基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-08-16,
2042,8800,004858,519965,长信量化多策略C,长信基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-07-17,
2043,8824,004927,004926,中航军民融合精选C,中航基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-09,
2044,8826,004937,004936,中航混改精选C,中航基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-14,
2045,8846,005006,005005,中金金泽C,中金基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-09-01,
2046,8855,005036,005035,银华信息科技量化优选股票C,银华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-09-15,
2047,8856,005038,005037,银华新能源新材料量化优选股票C,银华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-09-15,
2048,8858,005042,005041,人保精选C,中国人保资产管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-01,
2049,8859,005044,005043,国寿安保健康科学混合C,国寿安保基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-11-01,
2050,8869,005080,005081,海富通量化多因子混合C,海富通基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-04-23,
2051,8870,005083,005082,诺德量化蓝筹C,诺德基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-29,
2052,8874,005091,005090,嘉合睿金混合C,嘉合基金管理有限公司,渤海银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-21,
2053,8876,005096,005095,国泰量化成长优选混合C,国泰基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-05-09,
2054,8882,005105,005104,富荣福康混合C,富荣基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-11,
2055,8884,005110,005109,汇安多策略混合C,汇安基金管理有限责任公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-11-22,
2056,8885,005111,005000,泰康泉林量化价值精选混合C,泰康资产管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-09-29,
2057,8906,005165,005164,富荣福锦混合C,富荣基金管理有限公司,平安银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-16,
2058,8907,005170,005169,华泰保兴策略精选C,华泰保兴基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-06,
2059,8911,005188,005189,海富通量化前锋股票C,海富通基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-02-08,
2060,8918,005206,202023,南方成长C,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-01,
2061,8919,005207,202027,南方高端装备C,南方基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-01,
2062,8920,005210,005209,东吴双三角C,东吴基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-12-05,
2063,8928,005232,005231,红塔红土盛通混合型发起式C,红塔红土基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-07,
2064,8929,005236,005235,银华食品饮料量化股票发起式C,银华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-11-09,
2065,8930,005238,005237,银华医疗健康量化股票发起式C,银华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-11-09,
2066,8932,005242,005241,中欧时代智慧混合C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-01-25,
2067,8933,005245,005244,国泰聚优价值灵活配置混合C,国泰基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-11-15,
2068,8939,005276,005275,中欧创新成长灵活配置混合C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-26,
2069,8945,005297,005296,南华丰淳混合C,南华基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-26,
2070,8948,005304,005303,嘉实医药健康股票C,嘉实基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-12-04,
2071,8950,005312,005311,万家经济新动能混合C,万家基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-07,
2072,8959,005342,005341,长安裕泰混合C,长安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-27,
2073,8960,005344,005343,长安裕盛混合C,长安基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-11-29,
2074,8962,005353,005352,鹏扬景泰成长混合C,鹏扬基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-20,
2075,8964,005359,005358,东方阿尔法精选混合C,东方阿尔法基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-08,
2076,8969,005374,005373,中加紫金混合C,中加基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-04-04,
2077,8971,005382,005381,泰康睿利量化多策略混合C,泰康资产管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-06,
2078,8977,005406,005405,中金金序量化蓝筹C,中金基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-06,
2079,8985,005438,005437,易方达易百智能量化策略C,易方达基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-01-24,
2080,8988,005454,005453,前海开源医疗健康C,前海开源基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-01-19,
2081,8993,005473,005472,富国价值驱动灵活配置混合C,富国基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-26,
2082,8994,005475,005474,泰康均衡优选混合C,泰康资产管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-01-19,
2083,8995,005478,005477,长安鑫禧混合C,长安基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-07,
2084,9000,005494,005493,鑫元价值精选C,鑫元基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-01-23,
2085,9001,005496,005495,创金合信科技成长股票C,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-12-28,
2086,9003,005506,005505,前海开源中药研究精选C,前海开源基金管理有限公司,平安银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-03-21,
2087,9014,005551,005550,汇安成长优选混合C,汇安基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-13,
2088,9015,005553,005552,国富新趋势混合C,国海富兰克林基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-08,
2089,9023,005570,005569,中融智选红利股票C,中融基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-03-30,
2090,9030,005592,005588,长安裕腾混合C,长安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-06,
2091,9032,005597,005596,建信战略精选灵活配置混合C,建信基金管理有限责任公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-04-04,
2092,9033,005600,005599,汇安量化优选C,汇安基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-07-26,
2093,9039,005621,005620,中欧品质消费股票C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-02-11,
2094,9041,005629,005628,汇安趋势动力股票C,汇安基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-04-25,
2095,9043,005636,005635,博时量化多策略股票C,博时基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-04-03,
2096,9045,005643,005642,鹏扬景升混合C,鹏扬基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-04-03,
2097,9047,005651,005650,万家量化同顺混合C,万家基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-05-04,
2098,9052,005661,005660,嘉实资源精选股票C,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-10-22,
2099,9053,005663,005662,嘉实金融精选股票C,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-03-14,
2100,9075,005744,005743,长安裕隆混合C,长安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-03,
2101,9082,005763,004616,中欧电子信息产业沪港深股票C,中欧基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-04-23,
2102,9083,005764,001810,中欧潜力价值C,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-14,
2103,9084,005765,001811,中欧明睿新常态混合C,中欧基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-14,
2104,9086,005776,005775,中加转型动力混合C,中加基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-05,
2105,9089,005787,166001,中欧趋势C,中欧基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-03-21,
2106,9100,005824,005823,泰康颐享混合C,泰康资产管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-13,
2107,9102,005834,005833,工银红利优享混合C,工银瑞信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-12-25,
2108,9104,005856,005855,中科沃瑞混合C,中科沃土基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2019-01-14,
2109,9113,005878,000936,博时产业新动力C,博时基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-04-16,
2110,9116,005885,003853,金鹰信息产业股票C,金鹰基金管理有限公司,广州农村商业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-04-18,
2111,9118,005889,005888,华夏新兴消费混合C,华夏基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-11-07,
2112,9121,005905,005904,华泰保兴成长优选C,华泰保兴基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-07,
2113,9129,005928,005927,创金合信新能源汽车股票C,创金合信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-05-08,
2114,9133,005938,005937,工银精选金融地产混合C,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-11-14,
2115,9134,005940,005939,工银新能源汽车混合C,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-11-14,
2116,9137,005948,005947,德邦民裕进取量化精选灵活配置混合C,德邦基金管理有限公司,中国民生银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-22,
2117,9138,005950,005949,鑫元行业轮动C,鑫元基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-05-31,
2118,9140,005954,005953,人保转型混合C,中国人保资产管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-21,
2119,9143,005959,005851,财通新视野C,财通基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-25,
2120,9144,005961,005960,博时量化价值股票C,博时基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-06-26,
2121,9146,005969,005968,创金合信工业周期股票C,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-05-17,
2122,9155,005997,002388,天弘裕利C,天弘基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-05-10,
2123,9158,006003,006002,工银医药健康股票C,工银瑞信基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-07-30,
2124,9159,006008,006007,诺安积极配置混合C,诺安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-07-27,
2125,9168,006038,090019,大成景恒混合C,大成基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-26,
2126,9184,006080,006081,海富通电子信息传媒产业股票C,海富通基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-12-26,
2127,9186,006085,161910,新机遇C,万家基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-08-15,
2128,9191,006104,001244,华泰量化智慧C,华泰柏瑞基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-19,
2129,9193,006110,006109,富荣价值精选混合C,富荣基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-08-10,
2130,9198,006133,006132,万家智造优势混合C,万家基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-08-28,
2131,9202,006161,006160,博道启航混合C,博道基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-08-10,
2132,9212,006194,006193,鑫元核心资产C,鑫元基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-11-14,
2133,9218,006217,006216,前海开源价值成长混合C,前海开源基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-19,
2134,9220,006226,006225,人保量化混合C,中国人保资产管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-27,
2135,9222,006241,006240,中融医疗健康混合C,中融基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-19,
2136,9225,006253,006252,永赢消费主题C,永赢基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-11-06,
2137,9230,006268,006267,诺德量化核心C,诺德基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-11-22,
2138,9251,006347,006346,安信量化优选股票C,安信基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-09-03,
2139,9259,006386,006385,华泰保兴研究智选C,华泰保兴基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-11-16,
2140,9263,006396,519991,长信双利E,长信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-07,
2141,9264,006397,519979,长信内需成长混合E,长信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-09-07,
2142,9271,006420,006419,人保优势产业混合C,中国人保资产管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-12-25,
